id,log_uuid,application_no,source,live_b64(live image base 64),kyc_avlb(KYC image available),f_match(face match),f_score (img match score),f_remarks,completed,completed_on,created_on,live_img_aqc,date_of_application,request_id
371626,2f406672-99da-4d4f-b941-ac335ced8f38,1.10007E+12,Agency,292839961,TRUE,TRUE,0.9912963,Match,Match,1/12/2022 19:50,19:58.7,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371627,28d8e779-9a1b-4274-802d-e5c72c2fe7fd,1.37306E+12,Direct,292224655,TRUE,TRUE,0.95224804,Match,Match,1/12/2022 19:50,20:32.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371628,f3eb57da-3d6f-4a86-abe8-17d180299f95,1.39393E+12,HDFC Bank,291928285,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:50,20:33.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371629,ff9196d2-a160-4dce-acab-395076934640,1.3275E+12,HDFC Bank,270293418,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:50,20:35.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371630,aebbe946-45f5-42d7-a8ba-057344b095cd,1.37473E+12,Agency,289432642,TRUE,TRUE,0.9907686,Match,Match,1/12/2022 19:50,20:42.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371631,5bc36257-9124-44c2-8797-953cbd99085d,3.3697E+12,Agency,290621543,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:50,20:43.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371632,8c7876f4-d70c-49c4-8154-0730cee82235,1.10007E+12,HDFC Bank,274992594,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:50,20:44.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371633,8ac710ac-01d0-4f02-a4d0-bd9cb6fb1ff7,1.38965E+12,Direct,289152169,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:50,20:46.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371634,a581865f-fab3-4c3b-990d-af16d9019969,1.10007E+12,HDFC Bank,289529308,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:50,20:47.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371635,618d71f3-6cd8-4c11-888a-e9e152c52841,1.32415E+12,HDFC Sales,291249236,TRUE,TRUE,0.9909446,Match,Match,1/12/2022 19:51,20:54.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371636,eeb0b37a-94cc-4cb0-b3e5-6bf5e4b3ff05,1.31464E+12,Agency,288944641,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:51,20:56.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371637,ef626958-f72d-4bea-a835-b2f988b329d8,1.10007E+12,Agency,290362218,TRUE,TRUE,0.99103,Match,Match,1/12/2022 19:51,21:02.1,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371638,ae305a21-5f56-4ed5-becf-fc233b55cde6,1.10007E+12,HDFC Bank,290872213,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:51,21:03.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371639,1b16bfdb-b241-4106-bfa3-a15063835510,1.10007E+12,Agency,290126477,TRUE,TRUE,0.9917557,Match,Match,1/12/2022 19:51,21:10.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371640,5e89376f-19d9-4b75-b24a-0fe0fb80ad55,1.10007E+12,HDFC Bank,291935855,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:51,21:12.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371641,a600a177-69c7-4299-a90d-38850949489e,1.30931E+12,CoOperatives,289289646,TRUE,TRUE,0.99127746,Match,Match,1/12/2022 19:52,21:56.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371642,266a1d83-a41a-4780-8d36-1370faae5c06,1.3483E+12,HDFC Bank,277216969,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:52,21:57.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371643,2a7c3b5e-ad58-481d-90b3-c8c5b881cd6f,1.34279E+12,Agency,289945549,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:52,21:58.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371644,ff6bb1ba-8363-434e-a452-32b68427d034,1.35046E+12,Agency,290567427,TRUE,TRUE,0.99102837,Match,Match,1/12/2022 19:52,22:20.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371645,e78ac0ea-d67d-48d3-b6cb-c5174faba44d,1.33738E+12,Agency,288891467,TRUE,TRUE,0.98233354,Match,Match,1/12/2022 19:52,22:26.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371646,e5c39d64-4de7-4e67-9da0-15cdfb5eac6d,1.30287E+12,Agency,292122092,TRUE,TRUE,0.99058974,Match,Match,1/12/2022 19:52,22:33.7,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371647,30888738-82a8-4471-ae16-c2e3d1982fcc,1.3401E+12,Direct,291890975,TRUE,TRUE,0.9908886,Match,Match,1/12/2022 19:52,22:41.1,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371648,c7bc5d9e-98fe-4864-a049-06c8ae2cdd9e,1.10007E+12,HDFC Bank,291567207,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:52,22:42.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371649,eb9de9b6-68ae-4bf8-bf64-001ca2eb8b0e,1.33228E+12,Agency,289417509,TRUE,TRUE,0.9850552,Match,Match,1/12/2022 19:53,22:53.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371650,3355876d-5b13-4e7f-b939-512d27fd09a3,1.35832E+12,Agency,291424505,TRUE,TRUE,0.9900879,Match,Match,1/12/2022 19:53,23:00.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371651,c145c990-7b75-4a49-b76a-0c19dad426a7,3.30164E+12,Direct,290067615,TRUE,TRUE,0.9910835,Match,Match,1/12/2022 19:53,23:06.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371652,c05dd85d-1aec-4e97-9386-9cdebf280573,3.362E+12,Direct,289871342,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:53,23:08.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371653,05e7ed54-68e2-49cb-9a16-524e3d48e495,1.31147E+12,Direct,289105684,TRUE,TRUE,0.99047536,Match,Match,1/12/2022 19:53,23:13.7,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371654,f6757af3-4b35-4a04-a0ae-98f5f43f8274,1.10007E+12,Agency,292954490,TRUE,TRUE,0.99061894,Match,Match,1/12/2022 19:53,23:20.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371655,8547422c-5ec6-494c-a1c3-daee409922af,1.31422E+12,Agency,290704739,TRUE,TRUE,0.9910342,Match,Match,1/12/2022 19:53,23:29.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371656,f8c9af66-b108-486c-bde5-abf38146dcd8,1.34321E+12,Agency,289523336,TRUE,TRUE,0.991507,Match,Match,1/12/2022 19:53,23:42.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371657,0bc2d564-4fb5-4590-ba9c-2265b3554138,1.10007E+12,Broca,291541152,TRUE,FALSE,0.6402492,Not Match,Not Match,1/12/2022 19:54,24:01.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371658,12d2a226-c6f3-487b-81c4-a947f0ed7350,1.10007E+12,Broca,290640119,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:54,24:02.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371659,462c54e9-daa9-4bd4-aaf4-75653ba84ea8,1.10007E+12,Broca,289939720,TRUE,TRUE,0.9403812,Match,Match,1/12/2022 19:54,24:18.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371660,474e391c-0e28-4073-b775-b274e5cca0ad,1.10007E+12,Broca,289600260,TRUE,FALSE,0.8476727,Not Match,Not Match,1/12/2022 19:54,24:37.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371661,01678519-380b-4ddc-bbde-7aa3df422534,1.10007E+12,Broca,291837705,TRUE,FALSE,0.91826403,Not Match,Not Match,1/12/2022 19:55,25:11.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371662,c60d9f89-085c-4e9f-9d09-e4f04b3f8775,1.3626E+12,Agency,290145227,TRUE,TRUE,0.9900131,Match,Match,1/12/2022 19:55,25:16.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371663,9e959490-cd87-4a36-88c8-7cf4fc0c458d,1.10007E+12,HDFC Bank,289237672,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:55,25:17.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371664,59722c16-8628-44d5-ac57-1fbc1de1e68d,1.33201E+12,Direct,292765907,TRUE,TRUE,0.9701609,Match,Match,1/12/2022 19:55,25:25.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371665,a10e46ed-9a91-44cf-b306-b6377ce07c63,1.337E+12,Direct,290596832,TRUE,TRUE,0.9910466,Match,Match,1/12/2022 19:55,25:33.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371666,a65f5c78-fa9a-40c9-bdac-9854d9f4debc,1.37682E+12,Agency,293043881,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:55,25:34.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371667,50d53957-acfa-4ca3-a3b9-19d301e7ba20,1.36896E+12,Direct,289143278,TRUE,TRUE,0.9908901,Match,Match,1/12/2022 19:56,25:56.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371668,d30c1d3b-6315-47bb-93a5-e010e35c1fdc,1.30091E+12,Direct,289720241,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,25:57.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371669,53b14311-43a8-461c-b0bd-82eebba80b6b,1.10007E+12,HDFC Bank,269718739,TRUE,FALSE,0.67442924,Not Match,Not Match,1/12/2022 19:56,26:10.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371670,a6671e06-3e73-42f6-a28d-7a48e7d8ab34,1.10007E+12,Agency,292535841,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:11.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371671,d461fb8d-1893-486c-8ae3-f0a49ed047ce,1.10007E+12,Agency,292249142,TRUE,TRUE,0.99091643,Match,Match,1/12/2022 19:56,26:18.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371672,c5977f9a-02d0-4d3c-a03f-d7e9e871abef,1.10007E+12,Agency,290304073,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:20.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371673,474a226b-c817-49ad-9307-b6a8c483ea9f,1.10007E+12,Agency,289072674,TRUE,TRUE,0.99051183,Match,Match,1/12/2022 19:56,26:29.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371674,751f77c2-3bdf-46e2-b1d9-b5fd2cc44127,1.33312E+12,Direct,290425922,TRUE,TRUE,0.9899699,Match,Match,1/12/2022 19:56,26:35.1,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371675,aa352ebf-8fa6-4409-8b32-f4fdb6cef281,1.32124E+12,Agency,290277789,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:36.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371676,dbc03266-d2cd-4866-a662-790127b0a4d2,1.3001E+12,Agency,289851501,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:37.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371677,160ab23d-6a03-45c3-8cbb-8c77e177c934,1.32061E+12,Agency,291112059,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:38.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371678,b9f9998b-2bc0-4cf4-bec7-7dddf93b0bcd,1.34955E+12,Agency,289203341,TRUE,TRUE,0.9912412,Match,Match,1/12/2022 19:56,26:44.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371679,09623759-db74-419b-a5e2-d477dea7c753,1.20007E+12,Online,,NULL,NULL,NULL,Live Image not found,Images not available,1/12/2022 19:56,26:44.3,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371680,387f1542-067b-41fb-ab06-bd140f9992da,1.35999E+12,Direct,290560425,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:45.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371681,2a966fbd-ee26-4b7f-b3fe-d6b2446f8f8c,1.37421E+12,Direct,290053017,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:56,26:46.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371682,688eba37-5020-4a5d-9eca-7ec09034aeda,1.37385E+12,Agency,290520278,TRUE,TRUE,0.9900799,Match,Match,1/12/2022 19:56,26:52.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371683,8adea3c3-13e6-4446-bb9a-e93fb22e5ead,1.3816E+12,Agency,292064174,TRUE,TRUE,0.9915138,Match,Match,1/12/2022 19:57,27:01.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371684,ad25e68c-fd6c-468d-bc35-fd6195422662,1.31428E+12,Agency,291764884,TRUE,TRUE,0.984832,Match,Match,1/12/2022 19:57,27:07.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371685,0fd9c8be-2c46-46ea-99ae-819f7505cfe5,1.36159E+12,HDFC Bank,281484823,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:57,27:08.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371686,a295d9c2-335c-4a95-a0ee-c19abd1e8d81,1.37989E+12,HDFC Bank,289049947,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:57,27:10.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371687,295b114e-a2f3-490e-8aeb-b7910eda2427,1.10007E+12,HDFC Bank,271721351,TRUE,TRUE,0.9914779,Match,Match,1/12/2022 19:57,27:45.1,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371688,a355f37c-37a9-44f5-81f5-25f81f3f785a,1.35067E+12,Agency,292641696,TRUE,TRUE,0.99154425,Match,Match,1/12/2022 19:58,27:59.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371689,068e94f4-90ef-4133-8732-f62041b57908,1.31649E+12,Direct,289770497,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:58,28:00.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371690,239f1a52-efb7-44e7-9713-c3d8e1c0c7c3,1.33508E+12,Direct,291602281,TRUE,TRUE,0.9912697,Match,Match,1/12/2022 19:58,28:08.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371691,523e819d-1ea9-473d-8ba6-b560dfec3a9b,1.33324E+12,Direct,290306333,TRUE,TRUE,0.9910884,Match,Match,1/12/2022 19:58,28:15.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371692,37c787c4-f7f1-4004-95d7-23200a4e421f,3.10007E+12,Direct,289992388,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:58,28:16.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371693,348adc92-122e-44d3-a69a-432e8d285ba5,1.33183E+12,Agency,290357440,TRUE,FALSE,0.93378365,Not Match,Not Match,1/12/2022 19:59,29:07.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371694,5ddbcfa1-e16e-40b4-882f-12e07770991a,1.32673E+12,Direct,292612423,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:59,29:09.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371695,b909b9fd-21d1-42a9-9239-552fb003bcbf,1.30849E+12,Direct,289873598,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:59,29:10.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371696,74e05426-593c-4140-88d4-feb24eb44e43,1.33225E+12,Agency,291082181,TRUE,TRUE,0.99090916,Match,Match,1/12/2022 19:59,29:15.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371697,eb6a0240-9cb4-4540-80f5-3f5767cfb635,1.38956E+12,Agency,289309657,TRUE,TRUE,0.99094087,Match,Match,1/12/2022 19:59,29:23.3,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371698,542271ba-62a1-4024-8968-2166834704b3,1.367E+12,HDFC Bank,276807961,TRUE,TRUE,0.9568266,Match,Match,1/12/2022 19:59,29:33.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371699,c23ae6bb-b6b3-433b-a9f9-9f3f177a46d3,1.34551E+12,HDFC Bank,283728183,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 19:59,29:34.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371700,b068e4b2-a631-4c20-8a8c-0d219ba656ee,1.38084E+12,HDFC Bank,289838829,TRUE,FALSE,0.9125971,Not Match,Not Match,1/12/2022 19:59,29:52.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371701,c98d6e7e-0e92-40e8-b757-97411e42aaa5,3.10007E+12,Direct,290425014,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:00,29:54.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371702,357e9d4b-2ff1-41d3-bca9-137d7b837242,1.10007E+12,Direct,289905894,TRUE,TRUE,0.99054164,Match,Match,1/12/2022 20:00,30:14.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371703,c57bf2ab-9c2b-4c3e-9599-1c33d9639356,1.10007E+12,Direct,291744249,TRUE,TRUE,0.991269,Match,Match,1/12/2022 20:00,30:25.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371704,e6195b5a-5dc4-40a5-9499-631f21f883cb,1.10007E+12,HDFC Bank,277653071,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:00,30:26.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371705,a1f82cb0-50a0-4527-b050-05297db0f44c,1.38772E+12,HDFC Bank,280200971,TRUE,FALSE,0.86844987,Not Match,Not Match,1/12/2022 20:00,30:38.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371706,94c86338-d22a-4853-b18c-8442b7e1af98,1.376E+12,Agency,292374016,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:00,30:40.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371707,30163f8d-0e28-44f4-9970-e6d28e9dbb1f,1.34725E+12,Agency,292695738,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:00,30:41.3,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371708,884ab6c0-1a5a-410b-b3d7-8f9720fbe1a5,1.10007E+12,Direct,292466076,TRUE,TRUE,0.9919693,Match,Match,1/12/2022 20:00,30:49.4,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371709,d15653c2-6a0d-4f40-abfe-4643665ebe46,3.10007E+12,Direct,289419433,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:00,30:50.6,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371710,c417f198-a4ed-40fc-8949-128df98e4172,1.39094E+12,Agency,289086239,TRUE,TRUE,0.99011374,Match,Match,1/12/2022 20:01,30:56.6,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371711,a6065d4c-b482-4e43-8dd9-c2f13297e3cf,1.10007E+12,Agency,291248534,TRUE,TRUE,0.99061406,Match,Match,1/12/2022 20:01,31:29.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371712,29598cea-7617-4ad4-881e-f2b3ccf3ac72,1.39111E+12,Direct,289715701,TRUE,TRUE,0.9905185,Match,Match,1/12/2022 20:01,31:43.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371713,1c2f754d-cde5-4b70-a4b3-cc609f7f5941,1.38994E+12,Direct,289024456,TRUE,TRUE,0.990931,Match,Match,1/12/2022 20:01,31:51.9,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371714,67c40482-a666-4131-88ff-d5671b138d08,1.3917E+12,HDFC Bank,279750988,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,31:53.1,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371715,8726c8c8-a80e-4ff8-935d-2abe088ec8c3,1.10007E+12,Agency,292220534,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,31:54.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371716,77829aeb-7573-40b2-bac5-d154546b025a,1.10007E+12,HDFC Bank,292082366,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 20:02,31:54.4,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371717,bf741ba3-80f4-4b3c-9275-85704f0b7215,1.10007E+12,HDFC Bank,290717726,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,31:55.6,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371718,a4a27d85-9f0c-4eba-ab5b-07dc32d3a994,1.10007E+12,Direct,290849083,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,31:56.8,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371719,d043672b-7a10-42a0-9f72-55ba87b4bc44,1.10007E+12,Direct,289300469,TRUE,TRUE,0.9906159,Match,Match,1/12/2022 20:02,32:19.0,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371720,c2e106e9-7ae1-409a-b4e3-897abb74dc42,1.10007E+12,Broca,290644904,TRUE,TRUE,0.96161014,Match,Match,1/12/2022 20:02,32:26.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371721,1f29cfcb-cf06-48b9-a456-e8499fb8ccd8,1.30154E+12,Direct,292390800,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,32:28.0,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371722,8f8be673-ddd3-4c1f-ad2b-7fdd3f282c20,1.39963E+12,Direct,291532375,TRUE,TRUE,0.9905115,Match,Match,1/12/2022 20:02,32:35.5,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371723,12e1b613-765c-4fd4-97c0-8e38a590b312,1.351E+12,Agency,291422210,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,32:36.7,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371724,06989b39-b6dc-4e51-aa3c-95244d8dc230,1.3952E+12,Agency,292875289,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,32:37.9,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371725,5ab2c47e-bac2-4a95-91cf-92f690fd98fd,1.35159E+12,HDFC Bank,290621601,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,32:39.2,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371726,780636f6-2918-4013-bba0-9d2459623016,1.10007E+12,HDFC Bank,292486128,NULL,NULL,NULL,Reference Documents Not Available,Images not available,1/12/2022 20:02,32:39.2,NULL,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371727,e93144b4-97fd-451a-8243-cb60165af05e,1.10007E+12,HDFC Bank,290621175,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,32:40.4,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371728,f09b4fcf-f3dd-4a3a-9265-0071ac9e0f4e,1.30501E+12,Agency,291046458,TRUE,TRUE,0.97384304,Match,Match,1/12/2022 20:02,32:48.2,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371729,4473c320-73df-423c-98be-d766c44e2b98,1.38487E+12,Agency,291691996,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/12/2022 20:02,32:49.5,FALSE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371730,640c199c-cdd5-4972-910b-c3ff1eb8e128,1.30591E+12,CoOperatives,291746960,TRUE,TRUE,0.9905538,Match,Match,1/12/2022 20:03,32:55.1,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
371731,04cbcd49-66db-4244-8a54-917b4d3e23a2,1.10007E+12,HDFC Bank,279889462,TRUE,TRUE,0.94923127,Match,Match,1/12/2022 20:03,33:47.8,TRUE,1/12/2022,f33fdb4c-7134-475b-8209-99377efa5245
